number,fr_standard,fr_swiss,fr_belgian,is_vigesimal_std,structure_std,tokens_std_gpt-4o (o200k_base),tokens_swiss_gpt-4o (o200k_base),token_diff_gpt-4o (o200k_base),tokens_std_gpt-4/3.5 (cl100k_base),tokens_swiss_gpt-4/3.5 (cl100k_base),token_diff_gpt-4/3.5 (cl100k_base),tokens_std_gpt-3 (p50k_base),tokens_swiss_gpt-3 (p50k_base),token_diff_gpt-3 (p50k_base),tokens_std_llama-3,tokens_swiss_llama-3,token_diff_llama-3,tokens_std_mistral,tokens_swiss_mistral,token_diff_mistral
986,neuf cent quatre-vingt-six,neuf cents huitante-six,neuf cents quatre-vingt-six,False,decimal,8,6,2,8,7,1,10,8,2,9,8,1,9,8,1
987,neuf cent quatre-vingt-sept,neuf cents huitante-sept,neuf cents quatre-vingt-sept,False,decimal,9,7,2,9,8,1,11,9,2,10,9,1,10,9,1
988,neuf cent quatre-vingt-huit,neuf cents huitante-huit,neuf cents quatre-vingt-huit,False,decimal,9,7,2,9,8,1,11,9,2,10,9,1,10,9,1
989,neuf cent quatre-vingt-neuf,neuf cents huitante-neuf,neuf cents quatre-vingt-neuf,False,decimal,9,7,2,9,8,1,11,9,2,10,9,1,10,9,1
990,neuf cent quatre-vingt-dix,neuf cents nonante,neuf cents nonante,False,decimal,9,5,4,9,5,4,11,5,6,10,6,4,10,5,5
991,neuf cent quatre-vingt-onze,neuf cents nonante et un,neuf cents nonante et un,False,decimal,9,7,2,9,7,2,11,7,4,10,8,2,10,7,3
992,neuf cent quatre-vingt-douze,neuf cents nonante-deux,neuf cents nonante-deux,False,decimal,10,7,3,10,7,3,12,8,4,11,9,2,11,8,3
993,neuf cent quatre-vingt-treize,neuf cents nonante-trois,neuf cents nonante-trois,False,decimal,10,8,2,10,8,2,11,8,3,10,10,0,10,9,1
994,neuf cent quatre-vingt-quatorze,neuf cents nonante-quatre,neuf cents nonante-quatre,False,decimal,10,7,3,10,7,3,12,8,4,11,9,2,11,8,3
995,neuf cent quatre-vingt-quinze,neuf cents nonante-cinq,neuf cents nonante-cinq,False,decimal,10,7,3,10,7,3,11,8,3,10,9,1,10,8,2
996,neuf cent quatre-vingt-seize,neuf cents nonante-six,neuf cents nonante-six,False,decimal,9,6,3,9,6,3,11,7,4,10,8,2,10,7,3
997,neuf cent quatre-vingt-dix-sept,neuf cents nonante-sept,neuf cents nonante-sept,False,decimal,11,7,4,11,7,4,14,8,6,13,9,4,13,8,5
998,neuf cent quatre-vingt-dix-huit,neuf cents nonante-huit,neuf cents nonante-huit,False,decimal,11,7,4,11,7,4,14,8,6,13,9,4,13,8,5
999,neuf cent quatre-vingt-dix-neuf,neuf cents nonante-neuf,neuf cents nonante-neuf,False,decimal,11,7,4,11,7,4,14,8,6,13,9,4,13,8,5
1000,mille,mille,mille,False,decimal,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0
